game_pk,game_date,home_team,away_team,home_win,inning,top_bottom,inning_half,home_score,away_score,game_progress,sim_home_wp,kalshi_home_prob,edge,abs_edge,timestamp
778052,2025-05-04,TEX,SEA,1,9,Top,Top 9,8,1,0.8888888888888888,1.0,0.95,0.050000000000000044,0.050000000000000044,1746391918.641
778051,2025-05-04,PIT,SD,0,1,Top,Top 1,0,0,0.0,0.194,0.5,-0.306,0.306,1746380204.852
778051,2025-05-04,PIT,SD,0,1,Bot,Bot 1,0,1,0.05555555555555555,0.244,0.45499999999999996,-0.21099999999999997,0.21099999999999997,1746381088.885
778051,2025-05-04,PIT,SD,0,2,Top,Top 2,0,1,0.1111111111111111,0.222,0.385,-0.163,0.163,1746381371.945
778051,2025-05-04,PIT,SD,0,2,Bot,Bot 2,0,4,0.16666666666666666,0.106,0.175,-0.06899999999999999,0.06899999999999999,1746382049.95
778051,2025-05-04,PIT,SD,0,3,Top,Top 3,0,4,0.2222222222222222,0.088,0.125,-0.037000000000000005,0.037000000000000005,1746382513.949
778051,2025-05-04,PIT,SD,0,3,Bot,Bot 3,0,4,0.2777777777777778,0.102,0.14,-0.03800000000000002,0.03800000000000002,1746383057.454
778051,2025-05-04,PIT,SD,0,4,Top,Top 4,0,4,0.3333333333333333,0.112,0.1,0.011999999999999997,0.011999999999999997,1746383544.259
778051,2025-05-04,PIT,SD,0,4,Bot,Bot 4,0,4,0.3888888888888889,0.096,0.125,-0.028999999999999998,0.028999999999999998,1746384344.149
778051,2025-05-04,PIT,SD,0,5,Top,Top 5,0,4,0.4444444444444444,0.068,0.10500000000000001,-0.037000000000000005,0.037000000000000005,1746384845.7
778051,2025-05-04,PIT,SD,0,5,Bot,Bot 5,0,4,0.5,0.1,0.095,0.0050000000000000044,0.0050000000000000044,1746385148.155
778051,2025-05-04,PIT,SD,0,6,Top,Top 6,0,4,0.5555555555555556,0.072,0.07,0.001999999999999988,0.001999999999999988,1746385679.681
778051,2025-05-04,PIT,SD,0,6,Bot,Bot 6,0,4,0.6111111111111112,0.082,0.07,0.011999999999999997,0.011999999999999997,1746386170.661
778051,2025-05-04,PIT,SD,0,7,Top,Top 7,0,4,0.6666666666666666,0.044,0.060000000000000005,-0.016000000000000007,0.016000000000000007,1746386872.604
778051,2025-05-04,PIT,SD,0,7,Bot,Bot 7,0,4,0.7222222222222222,0.068,0.065,0.0030000000000000027,0.0030000000000000027,1746387481.611
778051,2025-05-04,PIT,SD,0,8,Top,Top 8,0,4,0.7777777777777778,0.036,0.025,0.010999999999999996,0.010999999999999996,1746388083.67
778051,2025-05-04,PIT,SD,0,8,Bot,Bot 8,0,4,0.8333333333333334,0.048,0.045000000000000005,0.0029999999999999957,0.0029999999999999957,1746388387.364
778051,2025-05-04,PIT,SD,0,9,Top,Top 9,0,4,0.8888888888888888,0.01,0.015,-0.004999999999999999,0.004999999999999999,1746388704.67
778051,2025-05-04,PIT,SD,0,9,Bot,Bot 9,0,4,0.9444444444444444,0.018,0.055,-0.037000000000000005,0.037000000000000005,1746389120.489
778039,2025-05-05,AZ,NYM,0,1,Top,Top 1,0,0,0.0,0.588,0.52,0.06799999999999995,0.06799999999999995,1746495641.399
778039,2025-05-05,AZ,NYM,0,1,Bot,Bot 1,0,0,0.05555555555555555,0.59,0.5700000000000001,0.019999999999999907,0.019999999999999907,1746495996.85
778039,2025-05-05,AZ,NYM,0,2,Top,Top 2,1,0,0.1111111111111111,0.662,0.605,0.05700000000000005,0.05700000000000005,1746496562.628
778039,2025-05-05,AZ,NYM,0,2,Bot,Bot 2,1,0,0.16666666666666666,0.712,0.68,0.03199999999999992,0.03199999999999992,1746497051.648
778039,2025-05-05,AZ,NYM,0,3,Top,Top 3,1,0,0.2222222222222222,0.648,0.64,0.008000000000000007,0.008000000000000007,1746497499.336
778039,2025-05-05,AZ,NYM,0,3,Bot,Bot 3,1,0,0.2777777777777778,0.738,0.655,0.08299999999999996,0.08299999999999996,1746497807.842
778039,2025-05-05,AZ,NYM,0,4,Top,Top 4,1,0,0.3333333333333333,0.684,0.59,0.09400000000000008,0.09400000000000008,1746498374.441
778039,2025-05-05,AZ,NYM,0,4,Bot,Bot 4,1,2,0.3888888888888889,0.52,0.415,0.10500000000000004,0.10500000000000004,1746499374.173
778039,2025-05-05,AZ,NYM,0,5,Top,Top 5,1,2,0.4444444444444444,0.454,0.35,0.10400000000000004,0.10400000000000004,1746500025.076
778039,2025-05-05,AZ,NYM,0,5,Bot,Bot 5,1,2,0.5,0.294,0.4,-0.10600000000000004,0.10600000000000004,1746500430.913
778039,2025-05-05,AZ,NYM,0,6,Top,Top 6,1,2,0.5555555555555556,0.252,0.35,-0.09799999999999998,0.09799999999999998,1746501073.637
778039,2025-05-05,AZ,NYM,0,6,Bot,Bot 6,1,2,0.6111111111111112,0.342,0.41,-0.06799999999999995,0.06799999999999995,1746501757.825
778039,2025-05-05,AZ,NYM,0,7,Top,Top 7,1,2,0.6666666666666666,0.276,0.32,-0.043999999999999984,0.043999999999999984,1746502421.303
778039,2025-05-05,AZ,NYM,0,7,Bot,Bot 7,1,5,0.7222222222222222,0.084,0.08,0.0040000000000000036,0.0040000000000000036,1746503552.949
778039,2025-05-05,AZ,NYM,0,8,Top,Top 8,1,5,0.7777777777777778,0.048,0.025,0.023,0.023,1746503866.096
778039,2025-05-05,AZ,NYM,0,8,Bot,Bot 8,1,5,0.8333333333333334,0.056,0.025,0.031,0.031,1746504311.636
778039,2025-05-05,AZ,NYM,0,9,Top,Top 9,4,5,0.8888888888888888,0.186,0.16,0.025999999999999995,0.025999999999999995,1746505609.745
778039,2025-05-05,AZ,NYM,0,9,Bot,Bot 9,4,5,0.9444444444444444,0.27,0.2,0.07,0.07,1746506195.092
778024,2025-05-06,ATH,SEA,0,1,Top,Top 1,0,0,0.0,0.548,0.55,-0.0020000000000000018,0.0020000000000000018,1746583541.014
778024,2025-05-06,ATH,SEA,0,1,Bot,Bot 1,0,1,0.05555555555555555,0.49,0.485,0.0050000000000000044,0.0050000000000000044,1746584028.177
778024,2025-05-06,ATH,SEA,0,2,Top,Top 2,1,1,0.1111111111111111,0.526,0.535,-0.009000000000000008,0.009000000000000008,1746584528.867
778024,2025-05-06,ATH,SEA,0,2,Bot,Bot 2,1,2,0.16666666666666666,0.45,0.45999999999999996,-0.009999999999999953,0.009999999999999953,1746585125.886
778024,2025-05-06,ATH,SEA,0,3,Top,Top 3,1,2,0.2222222222222222,0.448,0.425,0.02300000000000002,0.02300000000000002,1746585456.1
778024,2025-05-06,ATH,SEA,0,3,Bot,Bot 3,1,2,0.2777777777777778,0.494,0.45999999999999996,0.03400000000000003,0.03400000000000003,1746586141.301
778024,2025-05-06,ATH,SEA,0,4,Top,Top 4,2,2,0.3333333333333333,0.51,0.505,0.0050000000000000044,0.0050000000000000044,1746586856.627
778024,2025-05-06,ATH,SEA,0,4,Bot,Bot 4,2,2,0.3888888888888889,0.608,0.58,0.028000000000000025,0.028000000000000025,1746587224.197
778024,2025-05-06,ATH,SEA,0,5,Top,Top 5,2,2,0.4444444444444444,0.534,0.52,0.014000000000000012,0.014000000000000012,1746587554.73
778024,2025-05-06,ATH,SEA,0,5,Bot,Bot 5,2,2,0.5,0.612,0.61,0.0020000000000000018,0.0020000000000000018,1746588388.974
778024,2025-05-06,ATH,SEA,0,6,Top,Top 6,2,2,0.5555555555555556,0.54,0.5,0.040000000000000036,0.040000000000000036,1746588718.809
778024,2025-05-06,ATH,SEA,0,6,Bot,Bot 6,2,2,0.6111111111111112,0.612,0.59,0.02200000000000002,0.02200000000000002,1746589078.573
778024,2025-05-06,ATH,SEA,0,7,Top,Top 7,2,2,0.6666666666666666,0.514,0.52,-0.006000000000000005,0.006000000000000005,1746589374.342
778024,2025-05-06,ATH,SEA,0,7,Bot,Bot 7,2,2,0.7222222222222222,0.608,0.58,0.028000000000000025,0.028000000000000025,1746590112.124
778024,2025-05-06,ATH,SEA,0,8,Top,Top 8,2,2,0.7777777777777778,0.51,0.5,0.010000000000000009,0.010000000000000009,1746590854.53
778024,2025-05-06,ATH,SEA,0,8,Bot,Bot 8,2,2,0.8333333333333334,0.556,0.63,-0.07399999999999995,0.07399999999999995,1746591433.902
778024,2025-05-06,ATH,SEA,0,9,Top,Top 9,3,2,0.8888888888888888,0.798,0.81,-0.01200000000000001,0.01200000000000001,1746592423.521
778024,2025-05-06,ATH,SEA,0,9,Bot,Bot 9,3,5,0.9444444444444444,0.084,0.3,-0.21599999999999997,0.21599999999999997,1746593441.371
778014,2025-05-07,AZ,NYM,0,1,Top,Top 1,0,0,0.0,0.468,0.5,-0.03199999999999997,0.03199999999999997,1746646890.885
778014,2025-05-07,AZ,NYM,0,1,Bot,Bot 1,0,0,0.05555555555555555,0.522,0.535,-0.013000000000000012,0.013000000000000012,1746647236.338
778014,2025-05-07,AZ,NYM,0,2,Top,Top 2,0,0,0.1111111111111111,0.464,0.5,-0.035999999999999976,0.035999999999999976,1746647796.005
778014,2025-05-07,AZ,NYM,0,2,Bot,Bot 2,0,0,0.16666666666666666,0.512,0.53,-0.018000000000000016,0.018000000000000016,1746648505.454
778014,2025-05-07,AZ,NYM,0,3,Top,Top 3,0,0,0.2222222222222222,0.51,0.46,0.04999999999999999,0.04999999999999999,1746649154.833
778014,2025-05-07,AZ,NYM,0,3,Bot,Bot 3,0,0,0.2777777777777778,0.534,0.52,0.014000000000000012,0.014000000000000012,1746649721.434
778014,2025-05-07,AZ,NYM,0,4,Top,Top 4,0,0,0.3333333333333333,0.52,0.6,-0.07999999999999996,0.07999999999999996,1746650182.368
778014,2025-05-07,AZ,NYM,0,4,Bot,Bot 4,0,0,0.3888888888888889,0.528,0.53,-0.0020000000000000018,0.0020000000000000018,1746650551.121
778014,2025-05-07,AZ,NYM,0,5,Top,Top 5,0,0,0.4444444444444444,0.488,0.46,0.02799999999999997,0.02799999999999997,1746650881.945
778014,2025-05-07,AZ,NYM,0,5,Bot,Bot 5,0,0,0.5,0.556,0.515,0.041000000000000036,0.041000000000000036,1746651236.007
778014,2025-05-07,AZ,NYM,0,6,Top,Top 6,0,0,0.5555555555555556,0.464,0.49,-0.025999999999999968,0.025999999999999968,1746651561.358
778014,2025-05-07,AZ,NYM,0,6,Bot,Bot 6,0,1,0.6111111111111112,0.42,0.4,0.019999999999999962,0.019999999999999962,1746652015.359
778014,2025-05-07,AZ,NYM,0,7,Top,Top 7,0,1,0.6666666666666666,0.302,0.31,-0.008000000000000007,0.008000000000000007,1746652590.008
778014,2025-05-07,AZ,NYM,0,7,Bot,Bot 7,0,3,0.7222222222222222,0.086,0.1,-0.014000000000000012,0.014000000000000012,1746653529.953
778014,2025-05-07,AZ,NYM,0,8,Top,Top 8,0,3,0.7777777777777778,0.098,0.065,0.033,0.033,1746654111.512
778014,2025-05-07,AZ,NYM,0,8,Bot,Bot 8,0,4,0.8333333333333334,0.08,0.06,0.020000000000000004,0.020000000000000004,1746654948.512
778014,2025-05-07,AZ,NYM,0,9,Top,Top 9,1,4,0.8888888888888888,0.036,0.07,-0.03400000000000001,0.03400000000000001,1746655774.717
778014,2025-05-07,AZ,NYM,0,9,Bot,Bot 9,1,7,0.9444444444444444,0.014,0.01,0.004,0.004,1746656702.834
778003,2025-05-08,ATL,CIN,1,1,Top,Top 1,0,0,0.0,0.55,0.65,-0.09999999999999998,0.09999999999999998,1746746186.025
778003,2025-05-08,ATL,CIN,1,1,Bot,Bot 1,0,0,0.05555555555555555,0.568,0.7,-0.132,0.132,1746746616.474
778003,2025-05-08,ATL,CIN,1,2,Top,Top 2,1,0,0.1111111111111111,0.624,0.77,-0.14600000000000002,0.14600000000000002,1746747154.027
778003,2025-05-08,ATL,CIN,1,2,Bot,Bot 2,1,0,0.16666666666666666,0.68,0.775,-0.09499999999999997,0.09499999999999997,1746747478.381
778003,2025-05-08,ATL,CIN,1,3,Top,Top 3,1,0,0.2222222222222222,0.588,0.75,-0.16200000000000003,0.16200000000000003,1746747836.331
778003,2025-05-08,ATL,CIN,1,3,Bot,Bot 3,1,0,0.2777777777777778,0.682,0.78,-0.09799999999999998,0.09799999999999998,1746748413.693
778003,2025-05-08,ATL,CIN,1,4,Top,Top 4,1,0,0.3333333333333333,0.658,0.735,-0.07699999999999996,0.07699999999999996,1746748866.838
778003,2025-05-08,ATL,CIN,1,4,Bot,Bot 4,1,0,0.3888888888888889,0.682,0.745,-0.06299999999999994,0.06299999999999994,1746749136.741
778003,2025-05-08,ATL,CIN,1,5,Top,Top 5,1,0,0.4444444444444444,0.66,0.71,-0.04999999999999993,0.04999999999999993,1746749552.711
778003,2025-05-08,ATL,CIN,1,5,Bot,Bot 5,1,1,0.5,0.612,0.61,0.0020000000000000018,0.0020000000000000018,1746750280.552
778003,2025-05-08,ATL,CIN,1,6,Top,Top 6,2,1,0.5555555555555556,0.682,0.75,-0.06799999999999995,0.06799999999999995,1746750917.057
778003,2025-05-08,ATL,CIN,1,6,Bot,Bot 6,2,1,0.6111111111111112,0.732,0.79,-0.05800000000000005,0.05800000000000005,1746751444.051
778003,2025-05-08,ATL,CIN,1,7,Top,Top 7,2,1,0.6666666666666666,0.712,0.72,-0.008000000000000007,0.008000000000000007,1746751845.704
778003,2025-05-08,ATL,CIN,1,7,Bot,Bot 7,2,2,0.7222222222222222,0.498,0.67,-0.17200000000000004,0.17200000000000004,1746752994.837
778003,2025-05-08,ATL,CIN,1,8,Top,Top 8,2,2,0.7777777777777778,0.464,0.6,-0.13599999999999995,0.13599999999999995,1746753510.361
778003,2025-05-08,ATL,CIN,1,8,Bot,Bot 8,2,2,0.8333333333333334,0.552,0.69,-0.1379999999999999,0.1379999999999999,1746753828.04
778003,2025-05-08,ATL,CIN,1,9,Top,Top 9,2,2,0.8888888888888888,0.41,0.55,-0.14000000000000007,0.14000000000000007,1746754264.189
778003,2025-05-08,ATL,CIN,1,9,Bot,Bot 9,2,4,0.9444444444444444,0.118,0.08499999999999999,0.033,0.033,1746754806.212
778003,2025-05-08,ATL,CIN,1,10,Top,Top 10,4,4,1.0,0.476,0.55,-0.07400000000000007,0.07400000000000007,1746755555.738
778003,2025-05-08,ATL,CIN,1,10,Bot,Bot 10,4,4,1.0,0.746,0.89,-0.14400000000000002,0.14400000000000002,1746756034.249
778003,2025-05-08,ATL,CIN,1,11,Top,Top 11,4,4,1.0,0.452,0.58,-0.12799999999999995,0.12799999999999995,1746756693.468
778003,2025-05-08,ATL,CIN,1,11,Bot,Bot 11,4,4,1.0,0.798,0.825,-0.026999999999999913,0.026999999999999913,1746757239.905
777991,2025-05-09,CWS,MIA,1,1,Top,Top 1,0,0,0.0,0.486,0.44,0.045999999999999985,0.045999999999999985,1746834019.57
777991,2025-05-09,CWS,MIA,1,1,Bot,Bot 1,0,1,0.05555555555555555,0.444,0.36,0.08400000000000002,0.08400000000000002,1746834813.956
777991,2025-05-09,CWS,MIA,1,2,Top,Top 2,0,1,0.1111111111111111,0.378,0.32999999999999996,0.04800000000000004,0.04800000000000004,1746835040.701
777991,2025-05-09,CWS,MIA,1,2,Bot,Bot 2,0,1,0.16666666666666666,0.436,0.36,0.07600000000000001,0.07600000000000001,1746835503.216
777991,2025-05-09,CWS,MIA,1,3,Top,Top 3,2,1,0.2222222222222222,0.626,0.52,0.10599999999999998,0.10599999999999998,1746836270.135
777991,2025-05-09,CWS,MIA,1,3,Bot,Bot 3,2,1,0.2777777777777778,0.682,0.63,0.052000000000000046,0.052000000000000046,1746836649.131
777991,2025-05-09,CWS,MIA,1,4,Top,Top 4,2,1,0.3333333333333333,0.564,0.59,-0.026000000000000023,0.026000000000000023,1746836941.051
777991,2025-05-09,CWS,MIA,1,4,Bot,Bot 4,2,1,0.3888888888888889,0.646,0.66,-0.014000000000000012,0.014000000000000012,1746837273.072
777991,2025-05-09,CWS,MIA,1,5,Top,Top 5,2,1,0.4444444444444444,0.586,0.635,-0.049000000000000044,0.049000000000000044,1746837675.822
777991,2025-05-09,CWS,MIA,1,5,Bot,Bot 5,2,1,0.5,0.7,0.685,0.014999999999999902,0.014999999999999902,1746838254.628
777991,2025-05-09,CWS,MIA,1,6,Top,Top 6,2,1,0.5555555555555556,0.654,0.655,-0.0010000000000000009,0.0010000000000000009,1746838621.54
777991,2025-05-09,CWS,MIA,1,6,Bot,Bot 6,2,1,0.6111111111111112,0.68,0.72,-0.039999999999999925,0.039999999999999925,1746839032.766
777991,2025-05-09,CWS,MIA,1,7,Top,Top 7,2,1,0.6666666666666666,0.584,0.7,-0.11599999999999999,0.11599999999999999,1746839497.266
777991,2025-05-09,CWS,MIA,1,7,Bot,Bot 7,2,2,0.7222222222222222,0.532,0.63,-0.09799999999999998,0.09799999999999998,1746840160.351
777991,2025-05-09,CWS,MIA,1,8,Top,Top 8,5,2,0.7777777777777778,0.878,0.935,-0.05700000000000005,0.05700000000000005,1746841384.524
777991,2025-05-09,CWS,MIA,1,8,Bot,Bot 8,5,2,0.8333333333333334,0.954,0.97,-0.016000000000000014,0.016000000000000014,1746842133.325
777991,2025-05-09,CWS,MIA,1,9,Top,Top 9,6,2,0.8888888888888888,0.978,0.765,0.21299999999999997,0.21299999999999997,1746842812.512
777982,2025-05-10,NYM,CHC,0,1,Top,Top 1,0,0,0.0,0.518,0.615,-0.09699999999999998,0.09699999999999998,1746919022.291
777982,2025-05-10,NYM,CHC,0,1,Bot,Bot 1,0,2,0.05555555555555555,0.334,0.43,-0.09599999999999997,0.09599999999999997,1746920078.511
777982,2025-05-10,NYM,CHC,0,2,Top,Top 2,0,2,0.1111111111111111,0.262,0.4,-0.138,0.138,1746920473.199
777982,2025-05-10,NYM,CHC,0,2,Bot,Bot 2,0,2,0.16666666666666666,0.366,0.42,-0.05399999999999999,0.05399999999999999,1746920869.744
777982,2025-05-10,NYM,CHC,0,3,Top,Top 3,0,2,0.2222222222222222,0.214,0.37,-0.156,0.156,1746921156.55
777982,2025-05-10,NYM,CHC,0,3,Bot,Bot 3,0,3,0.2777777777777778,0.168,0.265,-0.097,0.097,1746921633.089
777982,2025-05-10,NYM,CHC,0,4,Top,Top 4,0,3,0.3333333333333333,0.106,0.22,-0.114,0.114,1746922333.539
777982,2025-05-10,NYM,CHC,0,4,Bot,Bot 4,0,4,0.3888888888888889,0.074,0.2,-0.126,0.126,1746922892.836
777982,2025-05-10,NYM,CHC,0,5,Top,Top 5,3,4,0.4444444444444444,0.288,0.45,-0.16200000000000003,0.16200000000000003,1746923707.44
777982,2025-05-10,NYM,CHC,0,5,Bot,Bot 5,3,4,0.5,0.334,0.48,-0.14599999999999996,0.14599999999999996,1746924247.354
777982,2025-05-10,NYM,CHC,0,6,Top,Top 6,3,4,0.5555555555555556,0.27,0.36,-0.08999999999999997,0.08999999999999997,1746925049.968
777982,2025-05-10,NYM,CHC,0,6,Bot,Bot 6,3,4,0.6111111111111112,0.324,0.46,-0.136,0.136,1746925514.543
777982,2025-05-10,NYM,CHC,0,7,Top,Top 7,3,4,0.6666666666666666,0.248,0.36,-0.11199999999999999,0.11199999999999999,1746926025.445
777982,2025-05-10,NYM,CHC,0,7,Bot,Bot 7,3,4,0.7222222222222222,0.254,0.395,-0.14100000000000001,0.14100000000000001,1746926516.962
777982,2025-05-10,NYM,CHC,0,8,Top,Top 8,3,4,0.7777777777777778,0.192,0.27,-0.07800000000000001,0.07800000000000001,1746927352.078
777982,2025-05-10,NYM,CHC,0,8,Bot,Bot 8,3,6,0.8333333333333334,0.062,0.1,-0.038000000000000006,0.038000000000000006,1746928146.674
777982,2025-05-10,NYM,CHC,0,9,Top,Top 9,5,6,0.8888888888888888,0.124,0.23,-0.10600000000000001,0.10600000000000001,1746928752.622
777982,2025-05-10,NYM,CHC,0,9,Bot,Bot 9,5,6,0.9444444444444444,0.174,0.23,-0.05600000000000002,0.05600000000000002,1746929139.706
777921,2025-05-14,CHC,MIA,0,1,Top,Top 1,0,0,0.0,0.5,0.68,-0.18000000000000005,0.18000000000000005,1747265983.101
777921,2025-05-14,CHC,MIA,0,1,Bot,Bot 1,0,0,0.05555555555555555,0.55,0.715,-0.16499999999999992,0.16499999999999992,1747266441.913
777921,2025-05-14,CHC,MIA,0,2,Top,Top 2,0,0,0.1111111111111111,0.482,0.67,-0.18800000000000006,0.18800000000000006,1747266887.794
777921,2025-05-14,CHC,MIA,0,2,Bot,Bot 2,0,1,0.16666666666666666,0.47,0.61,-0.14,0.14,1747267353.727
777921,2025-05-14,CHC,MIA,0,3,Top,Top 3,0,1,0.2222222222222222,0.394,0.55,-0.15600000000000003,0.15600000000000003,1747267763.173
777921,2025-05-14,CHC,MIA,0,3,Bot,Bot 3,0,1,0.2777777777777778,0.466,0.5700000000000001,-0.10400000000000004,0.10400000000000004,1747268027.456
777921,2025-05-14,CHC,MIA,0,4,Top,Top 4,0,1,0.3333333333333333,0.376,0.53,-0.15400000000000003,0.15400000000000003,1747268480.223
777921,2025-05-14,CHC,MIA,0,4,Bot,Bot 4,0,3,0.3888888888888889,0.216,0.31,-0.094,0.094,1747268931.658
777921,2025-05-14,CHC,MIA,0,5,Top,Top 5,1,3,0.4444444444444444,0.27,0.37,-0.09999999999999998,0.09999999999999998,1747269462.574
777921,2025-05-14,CHC,MIA,0,5,Bot,Bot 5,1,3,0.5,0.296,0.405,-0.10900000000000004,0.10900000000000004,1747269809.157
777921,2025-05-14,CHC,MIA,0,6,Top,Top 6,1,3,0.5555555555555556,0.234,0.31,-0.07599999999999998,0.07599999999999998,1747270214.887
777921,2025-05-14,CHC,MIA,0,6,Bot,Bot 6,1,3,0.6111111111111112,0.266,0.38,-0.11399999999999999,0.11399999999999999,1747270809.039
777921,2025-05-14,CHC,MIA,0,7,Top,Top 7,1,3,0.6666666666666666,0.302,0.28,0.021999999999999964,0.021999999999999964,1747271513.663
777921,2025-05-14,CHC,MIA,0,7,Bot,Bot 7,1,3,0.7222222222222222,0.38,0.29,0.09000000000000002,0.09000000000000002,1747271912.733
777921,2025-05-14,CHC,MIA,0,8,Top,Top 8,1,3,0.7777777777777778,0.256,0.175,0.08100000000000002,0.08100000000000002,1747272278.006
777921,2025-05-14,CHC,MIA,0,8,Bot,Bot 8,1,3,0.8333333333333334,0.268,0.18,0.08800000000000002,0.08800000000000002,1747272756.395
777921,2025-05-14,CHC,MIA,0,9,Top,Top 9,1,3,0.8888888888888888,0.112,0.11,0.0020000000000000018,0.0020000000000000018,1747272995.286
777921,2025-05-14,CHC,MIA,0,9,Bot,Bot 9,1,3,0.9444444444444444,0.158,0.13,0.027999999999999997,0.027999999999999997,1747273658.435
777886,2025-05-17,TOR,DET,1,1,Top,Top 1,0,0,0.0,0.512,0.45,0.062,0.062,1747508900.546
777886,2025-05-17,TOR,DET,1,1,Bot,Bot 1,0,0,0.05555555555555555,0.586,0.485,0.10099999999999998,0.10099999999999998,1747509375.549
777886,2025-05-17,TOR,DET,1,2,Top,Top 2,0,0,0.1111111111111111,0.524,0.47,0.05400000000000005,0.05400000000000005,1747509853.267
777886,2025-05-17,TOR,DET,1,2,Bot,Bot 2,0,1,0.16666666666666666,0.438,0.41,0.028000000000000025,0.028000000000000025,1747510329.387
777886,2025-05-17,TOR,DET,1,3,Top,Top 3,0,1,0.2222222222222222,0.408,0.35,0.057999999999999996,0.057999999999999996,1747510786.246
777886,2025-05-17,TOR,DET,1,3,Bot,Bot 3,0,1,0.2777777777777778,0.494,0.375,0.119,0.119,1747511165.686
777886,2025-05-17,TOR,DET,1,4,Top,Top 4,0,1,0.3333333333333333,0.404,0.305,0.09900000000000003,0.09900000000000003,1747511794.648
777886,2025-05-17,TOR,DET,1,4,Bot,Bot 4,0,1,0.3888888888888889,0.33,0.39,-0.06,0.06,1747512155.479
777886,2025-05-17,TOR,DET,1,5,Top,Top 5,0,1,0.4444444444444444,0.286,0.34,-0.05400000000000005,0.05400000000000005,1747512435.734
777886,2025-05-17,TOR,DET,1,5,Bot,Bot 5,0,1,0.5,0.306,0.38,-0.07400000000000001,0.07400000000000001,1747512904.674
777886,2025-05-17,TOR,DET,1,6,Top,Top 6,0,1,0.5555555555555556,0.288,0.3,-0.01200000000000001,0.01200000000000001,1747513314.244
777886,2025-05-17,TOR,DET,1,6,Bot,Bot 6,0,1,0.6111111111111112,0.336,0.33999999999999997,-0.003999999999999948,0.003999999999999948,1747513715.949
777886,2025-05-17,TOR,DET,1,7,Top,Top 7,0,1,0.6666666666666666,0.298,0.28,0.01799999999999996,0.01799999999999996,1747514164.166
777886,2025-05-17,TOR,DET,1,7,Bot,Bot 7,0,1,0.7222222222222222,0.35,0.32,0.02999999999999997,0.02999999999999997,1747514536.59
777886,2025-05-17,TOR,DET,1,8,Top,Top 8,0,1,0.7777777777777778,0.216,0.21,0.006000000000000005,0.006000000000000005,1747515407.618
777886,2025-05-17,TOR,DET,1,8,Bot,Bot 8,0,1,0.8333333333333334,0.252,0.245,0.007000000000000006,0.007000000000000006,1747515702.462
777886,2025-05-17,TOR,DET,1,9,Top,Top 9,1,1,0.8888888888888888,0.392,0.48,-0.08799999999999997,0.08799999999999997,1747516738.407
